 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
577 -0.18239133 0.5168978 0.65672004 0.106727526 0.5873327 -0.3750275 -0.39076397 0.19893229 -0.17811787 5.2913933 -0.30421853 -0.4520667 0.31053564 0.34572637 0.1623952 1.0640818 -0.16270386 0.64962685 -0.7615269 0.23033911 0.45031008 0.35153735 0.21695894 0.3582451 0.06711079 0.13923459 0.22289892 -0.8696423 -0.3862734 -0.1048439 0.7334032 -0.07953067 -3.6425366 -0.6248789 -0.55512625 -0.5918407 0.17150994 -0.6952944 -6.3213882 -0.0037269194 0.56380135 0.34969616 1.0354948 -0.25558397 -0.5621716 -0.44443393 0.19972579 -0.115894526 0.33959663 0.8982133
79 0.051798638 -0.10181831 -0.27623338 0.043180928 0.16101713 -0.03886713 -0.37853825 -0.15635718 0.2698232 2.6770325 0.053683117 0.422496 0.09342657 -0.040776595 0.009428775 -0.031328235 -0.10183033 0.03398065 0.17430662 -0.19040139 -0.72841895 0.07955197 0.2627662 -0.14563781 0.061368223 0.38464588 -0.14468858 -0.041372992 -0.03142921 -0.15479355 -0.09889326 2.2175517 -0.3589156 0.10217652 -0.12448885 -0.18926984 0.08366605 -0.009484317 -4.612819 -0.2760058 -0.3106294 1.0397772 -2.6338286 -0.100070015 -0.13728261 0.019865267 -0.5002495 -0.052093633 0.013829584 -0.028368717
578 0.12335763 0.008109476 -0.74342245 -0.12687197 0.10544519 -0.19812666 -0.24175116 0.07893115 -0.1316297 -0.22785895 -0.14685537 0.30930266 -0.103591755 -0.14676318 -0.2049884 0.088376366 -0.44836667 0.54832333 -0.43309376 0.25590593 -0.37837994 -0.024308033 0.08559838 -0.10216559 0.30557635 -0.0101772025 -0.46492654 0.12650357 -0.08614844 -0.31505945 0.6027981 0.03235896 0.031949524 0.008867277 -0.13026056 -0.09145054 0.055187803 0.21686862 0.25345692 -0.16297933 0.2123911 -2.2067847 -0.79707104 -0.025314573 0.56211805 0.008208158 0.5464658 -0.14491604 -0.03141846 0.16657819
80 0.18609898 -0.3003876 -0.3549792 -0.1767028 0.3267892 -0.54989445 -0.99804634 -0.13018991 -0.8732103 -0.17467149 -0.21773827 0.11421447 -0.4231268 0.15542178 -0.5521825 0.07992256 -0.02859111 -0.13879988 -0.24204433 -0.08181428 -0.51830816 0.08681633 -0.8846909 -0.0029601401 0.36847493 -0.116744824 0.28269017 -0.36217833 -0.09351304 -0.28088436 0.104917936 0.6657197 0.203154 0.022648655 0.21239877 0.46820697 0.2911387 -0.2567422 0.51529026 -0.25798908 -0.21099213 -0.6608002 0.8437806 -0.4377079 0.33712023 -0.25939834 0.059035078 -0.3213515 0.27377185 0.02685698
579 -0.11392675 -0.28619587 -0.43987364 0.23444904 -0.28086093 -0.23098989 0.008070032 -0.44551924 0.32255504 -0.29804847 0.15665665 0.3058448 0.4253913 -0.13047494 0.11211754 0.5689569 -0.08617823 -0.40202683 -0.21558666 0.08850564 -0.45582825 0.7928597 0.39566946 0.1803401 -0.1224144 0.06205456 0.09782903 0.1919879 0.07256625 0.01649013 0.49884534 -0.07356607 0.028540008 0.20554432 -0.5531255 0.03009989 0.15792513 -0.16479157 0.20264186 -0.28924012 0.93752706 -1.6701 -0.5779327 -0.22254586 0.30756113 -0.1341514 -0.047591805 -0.46623087 -0.31761667 -0.11935519
580 -0.058165777 -0.48430496 -0.58836555 -0.24313377 -0.39158285 0.023482814 0.13554992 -0.0067016315 -0.20528093 3.6279364 0.104666464 0.0631544 0.559347 0.23764017 -0.19963995 0.2345718 0.25340006 -0.25363395 -0.042641733 -0.019148106 0.26692313 0.3689797 -0.13858987 0.024425942 -0.22159465 0.07395511 0.108849466 -0.022641521 -0.14165784 0.27832574 -0.06654111 0.687927 -1.4370066 0.5784819 0.16277222 -0.59302795 -0.14236334 -0.18147697 -5.348446 -0.24464728 -0.1856234 0.7558123 1.0884135 0.063293554 0.48230264 0.07452178 -0.11021627 0.08830544 0.6839246 -0.19531998
581 0.6945325 0.23164394 -0.020086642 0.3008821 -0.35816306 -0.15614411 0.24633954 0.13187982 0.07976625 -0.2810643 -0.5578955 0.25194892 -0.056743458 0.69513094 -0.16932105 -0.0044257017 0.12775607 -0.72222155 0.38019836 -0.35176232 0.12595032 -0.33248395 0.13417578 -0.3375801 -0.04396262 -0.08388809 -0.15767227 1.0075554 -0.25709465 0.00826925 0.17183363 -0.039644964 0.32046214 -0.42777613 0.4339304 0.0892799 -0.2625554 -0.044591725 0.045501765 -0.0038541202 0.5495941 -2.317872 -0.6083665 0.26911524 0.6712767 0.7617415 0.28904223 -0.027262041 0.74571896 -0.29271817
582 -0.2580898 -0.02251817 0.030435057 -0.3718071 0.39146394 -0.019883389 -0.4729135 0.18991464 0.03369534 -0.1222616 0.19563442 0.41329208 0.060706727 -0.07574721 -0.6091107 -0.45624322 0.11930105 0.023573926 -0.4223186 -0.29017904 -0.15382887 -0.09994922 -0.5874401 0.31586057 0.42979932 -0.32414082 0.19024968 -0.42313373 -0.333185 -0.17345695 0.48554978 -0.08645941 0.07545886 -0.2072565 -0.15326643 -0.13935624 -0.33024418 -0.16891728 0.3910599 -0.14488196 -0.09961299 -1.9776725 -0.66883403 -0.22159407 -0.17730984 -0.24480599 0.1268603 0.5009245 -0.37210134 0.07702322
583 0.14264536 -0.51782525 0.3762958 0.6630436 0.08625357 -0.6819241 -0.03602742 -0.34376 -0.30079237 -0.29067162 0.092276275 0.2735544 -0.7121211 0.5371054 -0.40890932 -0.3184843 -0.4338615 -0.22168274 -0.3058743 -0.96112585 -0.054814734 -0.2383538 -0.35882363 0.05482495 0.13167717 -0.49566373 0.15775064 0.40307397 0.1957357 -0.27416515 0.15449187 -0.13720785 0.25958866 0.0588461 0.42418087 0.24948783 0.78157276 -0.25643414 0.28729218 0.26987296 -0.058817595 -1.7732397 -0.7427661 0.19926892 -0.5048711 0.19758675 -0.021437954 -0.24858212 -0.11650656 -0.27280745
584 -0.2021133 -0.44643673 0.5604688 0.65099853 0.20191294 0.021730648 -0.2858325 0.61508244 -0.233675 5.4978466 0.3188856 0.028387686 -0.17379843 0.19693118 0.07432443 0.16553126 0.14454067 -1.1232357 -0.9752991 -0.013418374 1.0297307 0.43174225 -0.04969208 -0.22043175 0.37420434 0.6794102 0.51726604 -0.218939 -0.2702925 0.09217361 -0.22683546 -1.64031 -4.049049 -0.07593315 -1.2178426 -0.37731436 0.024791656 -0.15563387 -8.114934 1.1849891 0.66826195 -0.49865842 0.963471 0.2606087 0.5138393 -0.029811725 0.6483757 -0.67611045 -0.9707781 0.6637577
585 0.32746604 -0.48042184 -0.33227316 0.09271076 0.3383218 -0.071122125 0.16163012 0.585951 -0.2883438 4.1960254 -0.15814233 0.2505669 0.02478158 0.20134795 -0.24044825 -0.13757558 0.16511932 -0.38683343 -0.190158 0.46623436 0.49049807 0.5296752 0.3853798 -0.0022100017 -0.0408481 0.15657291 0.20305902 -0.8855821 0.13744397 -0.0128230555 -0.1364082 0.045163903 -2.7923305 0.23379844 -0.10007141 -0.42948416 0.29334155 -0.64266694 -6.6168118 -0.40614864 0.23428209 0.6854261 0.8814483 0.2681 0.43570408 0.26689696 0.12219607 0.05922559 0.065000474 -0.33842793
586 0.3702907 -0.08433742 -0.3788868 0.13166846 -0.1764414 -0.5405571 -0.336384 -0.59654546 -0.26747784 3.3654191 -0.17713334 0.32566494 0.35202283 0.026133204 0.42769158 0.16819803 -0.045238458 0.18646984 0.0266323 0.31814516 0.35169443 0.17682174 -0.15804246 -0.029460184 0.051889688 -0.23096468 -0.21586579 -0.20460197 -0.16510487 -0.6485902 0.09745139 0.22221129 -1.7709472 0.57439935 -0.047934487 -0.17178129 0.05817879 -0.29548135 -5.6707807 -0.039103117 0.13474974 0.7555494 1.0158031 0.0368278 -0.013498885 -0.70785594 -0.26800704 -0.16269976 0.2871775 -0.35489884
587 -0.08580128 0.2062975 0.35694894 -0.28680387 0.2433285 -0.36980247 0.43565154 -0.15450685 0.18881842 -0.22594537 -0.37343082 0.28358498 -0.13858353 0.0032741851 -0.15161702 0.03629333 -0.29362053 0.30146104 0.15817784 -0.5464655 -0.14843054 0.21207185 -0.051262595 -0.32751513 -0.23472811 0.050859556 0.0676073 -0.48948476 -0.035090942 -0.29330146 0.2993815 0.26827726 0.0101166675 0.24357598 -0.22118609 -0.4358584 -0.88190025 0.17360482 0.37565094 -0.4556206 -0.3104776 -2.0419943 -0.7667214 -0.44323316 -0.23118585 -0.6981204 0.015509321 0.6764177 0.016766222 -0.19687
588 0.24802805 -0.11547495 -0.38392884 -0.062163137 -0.048876844 0.15201138 0.030627137 -0.31999788 -0.15380768 -0.38524857 0.06725226 0.18029813 0.12800173 0.17037557 0.46835417 -0.37024733 0.41397887 -0.6180781 -0.41094926 -0.09416116 -0.34062013 -0.42793038 -0.19677773 0.25710595 0.33816323 -0.61473453 -0.06519963 0.037520234 0.59235144 -0.44950786 -0.21843009 0.16324073 0.04735398 0.29013175 -0.07936701 -0.09685519 -0.23094165 -0.17998281 0.3027558 -0.14936665 -0.1161017 -1.5987647 -0.769775 0.31786737 -0.027859 0.004401666 0.13627516 0.39649373 0.093287945 -0.18204196
589 -0.26342607 -0.21504149 0.34975004 -0.009050498 0.7700707 0.58350086 -0.53423756 0.007298083 -0.40477154 4.5011015 -0.35312697 -0.43981573 -0.32752705 0.2942369 0.0522057 0.5754955 0.055735324 -0.14188935 -0.30738106 0.33711943 -0.21146628 0.07093882 0.064431444 0.107065305 0.05026422 -0.33603862 0.48213342 -0.1533507 0.02823747 -0.015911287 0.116386004 -0.37837684 -2.8709803 0.15866359 -0.050600365 -0.49258286 -0.02717451 0.13832073 -5.993641 -0.21622173 0.27019286 0.6465662 0.70491594 -0.25262213 0.35773766 -0.07481132 0.07233197 -0.278086 -0.032892067 0.060890645
590 -0.18200247 -0.25001892 0.08569307 -0.13444695 0.23841333 0.024952063 -0.5221758 0.09001096 -0.32834587 4.275816 0.034768708 0.5287386 -0.21132246 0.33184585 0.18822013 0.102125034 -0.007170689 0.77242535 -0.24677609 -0.61114305 0.073952176 -0.0592178 0.13590208 0.07351798 -0.11027566 0.14055339 0.0072446433 -0.43426335 -0.32320082 0.01596281 -0.020643465 -0.37991643 -2.4938009 0.23087116 -0.13671003 -0.15846218 -0.34406966 0.20451912 -5.793695 0.10259285 0.030095764 0.5762326 0.9318035 0.16742721 0.19875294 -0.8410424 -0.30754158 0.19232309 -0.40148935 -0.2624323
591 0.046076786 0.09852515 -0.046103183 -0.417753 -0.22247265 0.66305655 -0.14668323 0.03001499 -0.42843956 4.58092 0.13977748 -0.5885561 0.061520915 -0.43244454 -0.3286552 -0.056861147 -0.092522316 0.091037005 -0.09224634 0.07547632 -0.12838574 -0.118481986 -0.26265797 -0.19195043 0.099154316 0.59627 0.5529461 -0.6357299 -0.2754244 -0.04590546 -0.31403673 -1.0244405 -2.6624827 -0.20545724 0.3440514 0.47150582 1.0032791 -0.18711874 -6.185907 -0.31327152 -0.1335593 0.5391497 0.9677389 -0.3223746 0.19382484 -0.4597572 0.39450616 -0.14699183 -0.37339693 -0.58215535
592 -0.32099605 0.2752929 -0.18549785 -0.07700062 -0.26120603 0.1664571 0.7237461 -0.032882717 -0.06174843 -0.18798646 0.036016986 0.30824316 0.37172735 0.57936144 -0.13367906 0.05803883 -0.43184057 -0.21635719 0.25580046 0.22448441 -0.2102013 -0.17216676 -0.25372642 -0.19748229 0.28141117 -0.3573353 0.13598485 0.28557125 0.35628095 -0.44730237 -0.073839426 -0.21214692 0.2971351 0.31079945 -0.0058931825 -0.09973416 -0.10732637 0.11759711 0.2319059 0.04176676 0.47924122 -2.1771448 -0.6746201 0.22114736 -0.22103883 0.37238118 0.124082126 -0.47959134 -0.020599881 0.38499072
593 0.024205226 -0.22479975 0.19450526 -0.1169485 -0.52793235 -0.24515702 0.6267172 0.25354832 -0.22383866 0.17313753 -0.13380308 0.39145917 0.1766317 0.011034929 0.71300316 -0.06362485 0.2162571 -0.14396529 0.10053699 -0.19290034 0.04000381 -0.7077491 0.46800965 -0.16984409 -0.107099585 0.29060522 -0.32800412 0.21993706 0.26826262 0.3621968 0.025701271 -0.2683607 0.346764 -0.09135568 -0.19605283 0.53462917 0.7735777 0.05837727 0.32083562 -0.05439437 -0.66270524 -2.0443368 -0.6737202 -0.3931486 0.59948546 0.36482993 -0.043710127 -0.14658527 -0.16477223 0.20477402
594 -0.15892884 -0.19532111 -0.22290087 -0.11795284 -0.38321733 1.1450477 0.29206517 0.6826902 0.13184588 -0.058657117 -0.31764174 0.026659941 0.14150734 0.11756867 -0.14577338 -0.43408766 0.136346 -0.15811013 0.030076886 -0.17978913 0.060972568 -0.02891702 0.35617182 -0.37782857 0.029638512 0.3655968 -0.22923991 0.0282769 0.42446244 0.041694187 0.18055099 0.03139478 0.16851231 -0.2681136 -0.107602835 -0.73172027 -0.6252894 -0.028440235 0.3469634 -0.19982632 -0.15801424 -2.3166468 -0.72690254 0.113079175 -0.15316026 0.42586166 0.20941773 -0.22611538 -0.0659752 -0.060495093
82 0.04817564 -0.25302312 -0.4693814 0.14870343 -0.19913031 -0.08031359 -0.42945194 -0.13607422 -0.12862805 2.7620618 0.042100634 0.38617894 0.18929304 -0.19239128 -0.069860436 0.30167985 0.05860162 -0.000590021 -0.035532933 -0.024977809 -0.84562784 -0.00405354 -0.16076168 0.28341487 0.14679609 -0.12929773 -0.21981849 -0.3467866 -0.18277122 0.100588605 -0.13525239 1.8412341 -0.1850312 0.50173205 0.14573564 -0.12406698 -0.10939581 0.04224917 -4.8785133 -0.030367589 -0.47938976 0.97224313 -2.731759 -0.07252679 0.095553674 -0.13118307 -0.2629371 -0.047141824 0.023164704 0.34243327
84 0.112982474 -0.5376607 -0.42214465 0.20004947 0.04252699 -0.10777194 -0.5336257 0.041088298 -0.52974135 -0.27085206 0.29125366 0.017448377 -0.05589065 0.34644485 0.09170816 -0.26233745 -0.36158112 -0.007516015 -0.09476899 0.25197598 0.14674278 -0.14716525 0.10977506 0.29588845 0.007900508 0.12679785 -0.36439264 -0.29134366 0.4278426 -0.26924857 0.15934996 0.7498765 0.14412802 0.24067432 0.29029134 -0.7828894 -0.011375359 0.018114619 0.36408195 -0.12603204 -0.2939986 -1.5205619 0.56722623 -0.43040252 0.17405005 -0.7217797 -0.167544 0.21664986 -0.23627973 0.3791261
85 -0.17495687 0.40929893 0.7339514 -0.7669493 -0.19295613 0.43024996 0.074018285 0.2911468 0.5258897 -0.107689425 0.38102615 -0.51265633 0.069631755 0.07025248 0.6003657 -0.18022901 -0.12525398 0.088624224 -0.32507867 -0.42126393 0.6251797 -0.08810059 -0.36175793 0.003779292 0.38775623 -0.2761036 0.16377528 0.06639952 -0.13743564 0.061907634 -0.3515006 0.12580596 0.2776476 0.059325136 0.11974347 0.06957326 -0.06849993 0.021085437 0.34041578 -0.26650676 0.12843761 -2.215856 0.24648573 -0.18327665 -0.52360725 0.14014596 -0.91799283 0.29326543 -0.33779818 0.031303182
595 0.031463172 0.6186474 -0.18630607 -0.08350861 -0.122609295 -0.15029165 -0.70913166 -1.0672677 0.033410516 5.4237404 0.0026842859 -0.35548276 0.3586937 -0.20323634 -0.1410343 0.50584936 1.0661173 -0.22073022 0.3743143 -0.6988339 0.38992763 0.09404676 -0.42910528 0.54828835 -0.136418 -0.22367668 -0.5248993 -0.37809262 0.42197612 0.21377932 0.12072928 -1.1912892 -3.6034696 0.7007057 0.50206864 0.39452335 -0.28805372 -0.84988195 -7.107381 -0.5816554 0.20431231 0.33682355 1.0347795 -0.3550886 0.6488585 -0.3788724 1.3134071 1.105956 0.58441705 -0.94465524
596 -0.41409987 -0.83534914 0.23824826 0.08129968 0.5212319 -0.28627124 -0.40236738 -0.2795311 -0.06332041 5.350642 0.8137013 -1.0511991 0.6061611 -0.9131313 -0.005936252 -0.56471366 -0.4113376 -0.8076597 -0.06226217 -0.7892918 0.2661079 0.25538287 0.68649596 0.023273617 -0.9968753 -0.30210552 0.9598479 -1.0383991 0.4313547 0.15855919 0.72848445 -0.91451746 -4.210488 -0.5096513 0.48969445 0.05419677 -0.31238055 0.9511495 -7.6241293 0.601146 -0.0584732 -0.25911137 1.1819872 -0.3013291 -0.18236838 -1.2699689 0.9507744 0.21550748 -0.18131569 0.39410946
597 0.1713175 -0.14407656 -0.22261123 0.049711905 0.007565667 0.13378394 0.25850013 0.18314187 -0.9689701 4.784517 0.31196082 0.06452904 0.064936325 -0.02928644 0.06791422 -0.7759326 -0.7679649 0.3746352 -0.15756436 0.23587449 0.1756768 0.27897924 0.09104605 0.07150167 -0.1253094 -0.05622322 0.11273461 -0.42042503 0.33970502 -0.044797778 -0.02141707 -0.7501711 -2.8823636 -0.14947183 0.47861987 -0.36024058 -0.67926174 -0.565464 -7.000768 -0.63227624 0.6305035 0.41888213 1.5343212 -0.23993653 -0.50676054 -0.11124681 0.40960532 -0.35554665 0.6740599 -0.11722683
598 -0.11179388 -0.0108376825 -0.5283675 0.44299805 0.29430234 -0.15601213 -0.29517233 0.30162838 -0.34531564 3.681608 0.10047265 0.08216045 0.07875506 0.54807764 0.04688354 -0.33033064 -0.24501516 -0.35423368 -0.30182064 0.45594054 -0.17984502 0.8008928 -0.37588862 0.17545883 -0.09727367 0.049505115 0.19224942 -0.61752254 0.4271563 -0.6299952 0.031530123 -0.31373277 -2.6811664 -0.21572658 0.21462551 0.24414998 0.080068775 -0.7897944 -6.0939603 0.1642389 0.36897796 0.7448473 0.9537201 -0.022306347 -0.03788052 0.037826203 0.73364 -0.44373384 -0.50210744 -0.33744702
86 0.067294315 -0.5711391 -0.032687373 -0.36555433 0.36961317 -0.13769439 -0.5179727 -0.19444008 -0.59806937 -0.20376895 0.008664183 0.23628783 -0.37572315 0.26387954 0.11813079 0.25828612 -0.15048216 0.31255308 -0.105715804 -0.35737038 0.08076039 0.09241241 -0.2263665 0.6618321 -0.2964648 0.10881081 -0.021710264 -0.097250275 0.3819507 -0.37903145 0.053218637 0.66510427 0.1338025 -0.13558742 0.32152182 -0.44004995 0.02100323 -0.4040723 0.3845663 0.012589264 -0.3464334 -1.3292902 0.8263812 -0.32972497 0.05697423 0.008364656 -0.028965067 0.41150475 0.18909372 0.15290095
599 0.43239567 -0.35034752 0.041532714 -0.53180164 0.68247885 0.14917658 -0.22919667 0.23629919 0.0642311 -0.2427245 -0.1547194 0.28012535 0.5131062 -0.10756538 0.063798584 -0.2877347 -0.23378259 0.09141864 -0.20653388 0.4462017 -0.11643363 0.18214725 0.051095635 0.31371865 -0.14041738 -0.2123676 0.01608086 -0.13729598 -0.020966852 0.120774016 0.37676832 0.02314885 0.029540127 0.1933142 -0.16391058 0.061233167 -0.029601539 -0.021779252 0.4177955 0.5995576 -0.3503397 -1.6103424 -0.7330408 -0.32778805 -0.188373 0.015195085 -0.19459803 0.1768048 0.25707573 0.408148
87 -0.2525105 -0.53007835 -0.29342136 -0.7963293 0.35336438 -0.09989003 -0.7794345 -0.17368612 -0.07447497 -0.28163716 0.05495018 0.28398624 -0.21145533 -0.14945166 -0.2353803 0.29253027 -0.042092618 0.11195948 -0.46090028 0.47445154 -0.07629291 -0.25107846 0.014417146 -0.36997208 0.111233056 0.15423423 0.17270347 0.2247242 0.13387112 0.079615064 0.62547946 0.48442432 0.17234987 0.3714114 -0.3487502 -0.49761036 0.072164774 -0.3687688 0.3623749 -0.19171147 -0.07463103 -1.6553832 0.5127363 -0.20056768 -0.07751155 -0.6918485 -0.08199372 0.115412705 -0.49042445 -0.098850854
600 -0.29700074 -0.274311 -0.22110218 -0.23122627 0.28715134 -0.36846784 0.5342717 -0.17134279 -0.18511437 -0.14719078 0.20660675 0.4640497 0.28771064 0.13632418 -0.05747252 0.030183053 0.12534644 0.9062503 -0.35346496 0.428197 -0.44233084 -0.020790976 -0.10980038 -0.3117826 -0.002340958 0.67797154 -0.29420328 -0.25596988 -0.13580288 -0.45453587 0.23849006 0.013948375 0.09892594 -0.02631351 0.24728541 -0.30124167 0.30129495 -0.037325352 0.27236223 0.41459373 0.18091422 -1.9292691 -0.8315054 0.5867557 0.19143991 -0.08333844 0.27547687 -0.14434466 -0.05189035 -0.40399566
601 0.608322 0.05423 -0.5135056 -0.21345524 -0.0058176303 0.43443444 -0.44835818 0.3500592 0.083268285 4.478867 0.1688097 0.34028515 0.23806271 -0.09246941 -0.18503368 0.12057441 -0.32503116 -0.08749379 -0.114873014 0.41855654 0.29975346 0.19979349 -0.10649727 -0.31863478 0.5708977 0.15758318 0.45281044 -0.5937983 0.16698879 -0.41274098 0.069450036 -0.8458205 -2.779561 0.2555675 0.40266627 0.087351285 -0.23802839 -0.2467582 -6.3167048 -0.3570888 0.76442116 0.5609665 0.98265797 -0.41957203 -0.110126 -0.68320155 -0.5197796 0.46026167 -0.70799357 0.42276794
602 0.14674005 -0.44503972 -0.09610023 0.048244763 0.14067742 0.50151306 0.23625396 -0.5002544 -0.08355929 -0.13781907 0.43794167 0.2646666 0.1458215 0.20195079 -0.6230208 0.08000242 0.20142797 -0.052376874 -0.25679412 -0.060011152 -0.6581538 0.22337125 -0.4556121 -0.29342175 0.072706565 -0.5323851 -0.40257812 0.06546432 0.11143784 0.17268048 0.027771285 -0.33948007 0.15638104 -0.10961021 0.22631672 0.18072912 -0.5376753 0.21528529 0.260094 -0.6607528 -0.42057362 -1.9818739 -0.5329916 0.5216068 -0.0486049 0.10822761 -0.2883998 -0.008942685 -0.08787299 -0.19479142
88 0.20723344 -0.41517746 -0.5355184 0.4142246 0.12305914 -0.1152848 -0.52063257 -0.10644946 -0.5322325 -0.1353435 -0.27158058 0.1268288 0.56311494 0.38987827 -0.18189627 0.18010241 0.3329249 0.41160008 -0.053568963 -0.20049118 -0.22927928 -0.26426557 -0.6299106 -0.058198012 -0.332467 -0.039902665 0.23533739 -0.20523171 0.31034642 -0.17431623 0.66604763 0.4711679 0.17266716 0.4307807 -0.062255614 -0.18481278 0.09009822 0.3786823 0.33050328 -0.37429687 0.3669871 -1.1559905 0.6840081 -0.04405939 -0.2837196 -0.46183008 -0.08867817 0.055048633 0.29219076 0.026678447
603 -0.07009591 -0.51060474 -0.33320948 -0.09104707 -0.19241127 0.05655246 0.48234242 0.19381121 -0.23884161 -0.09361085 0.6255951 -0.07549662 0.53608876 0.42022878 0.41549784 0.7112929 0.012524736 0.017282002 0.36308587 0.22874416 0.064877525 0.2155577 0.2232559 -0.13234654 0.20148398 0.47105637 -0.14052321 0.3132104 0.4645679 0.29377043 -0.19333799 -0.07145458 0.2718841 -0.41539383 0.12434521 0.33387503 0.19654009 0.22054194 0.18429728 0.4733417 -0.5444275 -2.4071188 -0.66229254 0.20991372 -0.5755949 0.30529383 0.08630216 -0.118014425 0.21812774 -0.12588312
89 0.35537627 -0.2598568 -0.31363827 0.08340325 -0.195508 -0.21237476 -0.14770743 0.015522095 0.14506903 2.7400591 0.22614345 0.5294834 0.05073974 -0.09406101 0.11770717 -0.17654862 0.028631577 -0.083402105 -0.021497555 -0.095968306 -0.64328575 0.114637874 -0.06054692 0.03646357 0.3800981 0.20510353 -0.056098256 -0.1830583 -0.0053121587 -0.1517269 0.081199326 1.6625574 -0.5920467 0.35594133 0.11712011 -0.08771492 -0.029440643 -0.18860506 -5.0202746 -0.17797677 -0.55075026 0.85505366 -2.331202 -0.17119737 0.3299692 -0.32975152 -0.32561284 -0.0320398 0.09059516 0.2718092
90 0.09459571 -0.8696267 -0.061983086 0.21824777 0.41925097 -0.054373343 -0.59871763 0.22296858 -0.49231696 -0.25732177 -0.15142035 0.062175535 -0.090772256 0.30300575 -0.11688995 -0.002963827 -0.10064254 0.14559782 -0.4367818 0.24506572 -0.24865064 0.19600292 -0.6334719 0.21845636 0.25822037 -0.16280574 0.33737308 -0.4243538 0.33957154 -0.68664604 0.2634256 0.65828156 0.108128406 0.08787371 -0.04949226 -0.28329346 0.059727397 -0.11197596 0.43986315 -0.05744916 -0.21274054 -0.9389857 0.7705924 0.0045547276 0.09233823 -0.18035275 0.30197963 0.07783768 0.30912173 0.0623942
604 -0.6405417 -0.16397077 0.39093804 -0.27719882 -0.42019373 0.4439687 0.22418155 0.06332388 0.42312974 0.0071538095 0.24355498 -0.043915704 0.14931922 0.3019983 0.020150302 -0.58101183 -0.40871152 -0.33737275 0.5030792 -0.26708245 -0.087529026 -0.6606579 0.09801523 -0.18589105 -0.63497055 -0.10021401 -0.25222027 0.77928084 -0.28273088 -0.4391797 0.15118906 -0.34052736 0.2853979 -0.16924182 0.025227528 0.41971275 0.35376906 -0.017629692 0.24713294 -0.31603092 0.12973763 -2.2979445 -0.7566332 0.33510062 -0.10853464 0.9344211 0.6760783 0.63000965 0.41987458 -0.63995475
605 -0.25318658 -0.7037369 -0.6862841 -0.14284863 0.15698163 0.50176257 -0.23126875 0.008794886 0.05215808 4.4461517 -0.4943654 0.33228368 -0.008095598 -0.08747587 -0.095276855 -0.3106778 -0.4057991 0.011483167 -0.29988608 0.5232647 0.21579012 0.4340312 -0.034173418 0.1030923 -0.054933295 -0.021244535 0.19082308 -0.47062394 -0.12689349 -0.53776175 -0.09201311 -0.26785776 -2.802661 0.19305804 0.25392327 -0.5524768 0.13992319 -0.08025336 -6.0039325 -0.21253686 -0.13366331 0.73376447 0.992221 -0.021306239 0.7840461 -1.331712 0.48716468 0.16932748 -0.17231554 0.21622537
606 -0.32507956 -0.78514916 -0.2952766 0.051443577 0.18814771 -0.083877504 -0.037987918 0.19373769 -0.03008713 4.0718822 -0.2708992 0.41307116 0.08645907 0.40619895 -0.305186 -0.5026058 0.06496919 -0.49291497 0.28664777 0.14917925 0.36635193 -0.3227122 -0.21637443 0.14897464 0.23350133 -0.58490455 0.09138027 0.18591437 -0.114949256 -0.38716465 0.30391464 -0.22189169 -2.3640625 0.26520103 -0.21195994 -0.345599 -0.36610064 -0.17511976 -6.323682 -0.36319733 0.020717768 0.7325593 1.091214 -0.2287097 -0.5311136 -0.11397266 -0.35018948 -0.1877221 0.22059602 0.0064905877
92 -0.1538771 -0.073101416 -0.15492915 0.09524988 0.31811208 -0.15809214 -0.44287834 -0.016531872 0.04953823 -0.16638426 -0.19994324 0.25159153 -0.40384087 -0.06766176 -0.2883151 0.5443166 -0.75515354 0.027882418 0.23614958 0.2373953 -0.08661634 0.44812378 -0.02258353 0.11362026 -0.25765702 -0.44795817 -0.18168136 -0.53835475 -0.2504359 -0.09063738 0.5670674 0.41586828 0.08742302 0.42162743 -0.19704193 0.020316433 -0.29484066 -0.11288446 0.4030927 -0.6483694 0.04118814 -1.792906 0.5412217 -0.2732546 -0.18908553 -0.3618843 -0.3107742 0.13758352 -0.23235011 0.05103554
607 -0.25021315 -0.31856096 0.0050560846 -0.5458229 0.18622948 0.3996658 0.38692114 -0.100410566 -0.48421037 3.6798007 -0.6927364 0.42349952 0.49522793 0.32715866 0.1416244 0.22587675 -0.18505104 -0.43809003 0.425884 -0.19432291 -0.044293474 -0.011782701 -0.26690915 0.35667634 -0.017603539 -0.5478326 0.2224899 -0.00964632 -0.18207727 -0.2058151 0.1271026 -0.24017897 -1.5817573 0.74932444 -0.518634 -0.16224751 0.45066637 0.2289744 -5.621221 -0.14495759 -0.36428437 0.87901556 1.1664683 -0.17767882 0.09805715 -0.037400045 -0.7450264 0.042965304 -0.09874421 -0.35531613
